region	.1 Percentile	99.9 Percentile	Mean	Total
LOC124904943	1.63383	2.52159	2.02989	1286
ZNF831	1.96264	2.11843	2.04594	1286
EDN3	1.84565	2.15915	2.02704	1286
PHACTR3	1.86613	2.04215	1.95996	1286
PHACTR3-AS1	1.57791	2.30074	1.95688	1286
SYCP2	1.88826	2.09872	2.00795	1286
FAM217B	1.87213	2.18701	2.02917	1286
PPP1R3D	1.71914	2.35074	2.04343	1286
CDH26	1.65653	2.07115	1.98335	1286
LINC02910	1.81213	2.11715	1.97559	1286
LOC729296	1.61294	2.11558	1.90619	1286
MIR646HG	1.81241	2.06058	1.95133	1286
LOC105372698	1.79813	2.12559	1.9614	1286
MIR646	1.13286	2.41059	1.78315	1286
LOC105372697	1.7129	2.17615	1.95945	1286
LOC101928048	1.65431	2.18715	1.92074	1286
LOC124904944	1.68903	2.12288	1.91895	1286
MIR4533	1.44767	2.53175	1.9696	1286
LOC124904945	1.58508	2.21158	1.96896	1286
MIR548AG2	1.39641	2.48415	1.93783	1286
LOC105372699	1.72813	2.08332	1.88724	1286
LOC105372700	1.7268	2.27573	1.9844	1286
LINC01718	1.50055	2.36715	1.95361	1286
LOC105372701	1.70047	2.2526	2.0024	1286
CDH4	1.60528	2.08629	1.95342	1286
LOC105372703	1.5649	2.24629	1.95457	1286
LOC100128310	0.83326	2.64023	1.90184	1286
TAF4	1.87411	2.11943	2.00213	1286
MIR3195	1.13188	2.0659	1.60755	1286
LOC105372705	1.63551	2.2453	1.92761	1286
LOC105372706	1.7814	2.18487	1.99657	1286
LSM14B	1.80818	2.3133	2.06672	1286
PSMA7	1.82751	2.38215	2.09032	1286
SS18L1	1.84114	2.311	2.06978	1286
MTG2	1.81098	2.29916	2.08441	1286
HRH3	1.91626	2.38175	2.11041	1286
LOC105369209	1.74451	2.19002	1.93156	1286
OSBPL2	1.86426	2.28802	2.07428	1286
ADRM1	1.81777	2.32131	2.07363	1286
LAMA5	1.78939	2.10443	1.97012	1286
MIR4758	1.61551	2.61731	2.10749	1286
LOC124904946	1.65234	2.18801	1.95386	1286
LAMA5-AS1	1.6947	2.41631	2.02433	1286
LOC105372708	1.8138	2.25587	2.03782	1286
RPS21-DT	1.58081	2.4713	2.06159	1286
RPS21	1.67064	2.46772	2.06098	1286
CABLES2	1.83726	2.25944	2.03435	1286
LOC105372709	1.71739	2.31959	2.01909	1286
RBBP8NL	1.89116	2.20101	2.05717	1286
LOC105372710	1.72008	2.36101	2.07042	1286
GATA5	1.50364	2.32515	2.11576	1286
LOC105372711	1.83247	2.27772	2.07793	1286
LOC124904947	1.59677	2.41887	2.03519	1286
LOC105376995	1.81754	2.4219	2.11393	1286
CRMA	1.71788	2.24516	2.01237	1286
MIR1-1HG	1.79013	2.184	1.99813	1286
MIR1-1	1.42834	2.67158	2.05803	1286
MIR133A2	1.54625	2.69787	2.08923	1286
LINC02970	1.90641	2.29759	2.10404	1286
LOC124904948	1.50134	2.4053	2.1251	1286
LOC124904949	1.8816	2.39887	2.15503	1286
SLCO4A1	1.96013	2.21001	2.08098	1286
SLCO4A1-AS2	1.77964	2.38486	2.0891	1286
SLCO4A1-AS1	1.7397	2.31817	2.01482	1286
NTSR1	1.80626	2.143	1.99133	1286
LINC00659	1.20655	2.33959	1.98717	1286
LOC105372716	1.83803	2.25087	2.06926	1286
MRGBP	1.824	2.36887	2.07392	1286
OGFR-AS1	1.75039	2.31015	2.0487	1286
OGFR	1.81939	2.33387	2.0995	1286
COL9A3	1.93503	2.32993	2.11251	1286
TCFL5	1.83541	2.39036	2.11852	1286
LOC105372717	1.83777	2.31074	2.06626	1286
DIDO1	1.90841	2.34958	2.14807	1286
SNORA117	1.48214	2.64017	2.05546	1286
GID8	1.6967	2.36558	2.12179	1286
SLC17A9	1.80165	2.29158	2.11556	1286
BHLHE23	1.72263	2.50015	2.11761	1286
LINC01749	1.81414	2.14701	2.00463	1286
LOC105372718	1.67001	2.32744	2.01179	1286
LINC00029	1.39977	2.28886	1.77223	1286
LINC01056	1.79013	2.21186	1.99543	1286
HAR1B	1.70421	2.12415	1.93056	1286
HAR1A	1.47796	2.07145	1.80024	1286
LOC105372719	1.77751	2.26759	2.04577	1286
LOC105376996	1.751	2.24445	2.00357	1286
LOC124904952	1.80151	2.30387	2.03367	1286
MIR124-3	1.68857	2.8615	2.25917	1286
YTHDF1	1.90693	2.28887	2.11146	1286
BIRC7	1.76018	2.34172	2.04757	1286
MIR3196	1.48231	2.75702	2.0535	1286
NKAIN4	1.719	2.15588	1.93008	1286
LOC124904950	1.68218	2.25245	1.9923	1286
FLJ16779	1.70191	2.15987	1.9367	1286
ARFGAP1	1.92547	2.27544	2.12714	1286
MIR4326	1.55746	2.64718	2.10672	1286
COL20A1	1.87896	2.21729	2.07166	1286
CHRNA4	1.7049	2.10445	1.89606	1286
LOC100130587	1.73211	2.18201	1.9626	1286
LOC124904953	0.93549	2.22558	1.93373	1286
KCNQ2	1.83083	2.17072	2.04429	1286
LOC105372724	1.7935	2.54001	2.19899	1286
KCNQ2-AS1	1.79244	2.56486	2.17917	1286
EEF1A2	1.72073	2.18245	1.93325	1286
LOC124904955	1.56001	2.16215	1.87966	1286
LOC105372725	1.42772	2.37844	1.99895	1286
LOC102723814	1.78624	2.40818	2.086	1286
PPDPF	1.3716	2.19573	1.81407	1286
PTK6	1.57323	2.31929	2.06943	1286
SRMS	1.8529	2.39972	2.16737	1286
FNDC11	1.65495	2.38558	2.08512	1286
HELZ2	1.85165	2.3583	2.13395	1286
GMEB2	1.79164	2.30789	2.07691	1286
MHENCR	1.47601	2.25043	1.91501	1286
STMN3	1.65406	2.12115	1.93113	1286
RTEL1	1.82113	2.263	2.07647	1286
RTEL1-TNFRSF6B	1.81567	2.25215	2.0761	1286
LOC124904954	1.6237	2.29063	1.94736	1286
TNFRSF6B	1.67755	2.46744	2.09327	1286
ARFRP1	1.81927	2.30672	2.10034	1286
ZGPAT	1.6575	2.2103	2.02278	1286
LIME1	1.67088	2.36459	2.02322	1286
SLC2A4RG	1.72341	2.26001	2.02762	1286
ZBTB46	1.77322	2.21815	2.04747	1286
ZBTB46-AS2	1.76595	2.54844	2.19778	1286
LOC124904956	1.66463	2.32787	1.99226	1286
ZBTB46-AS1	1.69247	2.29387	2.04031	1286
C20orf181	1.72034	2.42872	2.07044	1286
LOC112268269	1.85216	2.48486	2.18212	1286
ABHD16B	1.80839	2.63587	2.21192	1286
TPD52L2	1.77803	2.41203	2.1316	1286
DNAJC5	1.83957	2.35044	2.10162	1286
LOC124904951	1.41534	2.49672	2.06455	1286
MIR941-1	1.46435	2.56316	1.9707	1286
MIR941-2	1.46435	2.56316	1.9707	1286
MIR941-3	1.46435	2.56316	1.9707	1286
MIR941-4	1.46435	2.56316	1.9707	1286
MIR941-5	1.46435	2.56316	1.9707	1286
UCKL1	1.83705	2.31845	2.14211	1286
MIR1914	1.9299	3.00401	2.48852	1286
MIR647	1.33668	2.22417	1.78508	1286
UCKL1-AS1	1.83377	2.46302	2.19542	1286
ZNF512B	1.92277	2.33815	2.13828	1286
SAMD10	1.66639	2.31587	2.07804	1286
PRPF6	1.85193	2.28687	2.10924	1286
C20orf204	1.8828	2.39643	2.14984	1286
SOX18	1.78641	2.46187	2.16342	1286
TCEA2	1.90726	2.21758	2.07974	1286
RGS19	1.83918	2.31829	2.10165	1286
MIR6813	1.59637	2.63443	2.10978	1286
OPRL1	1.75151	2.05673	1.90522	1286
LKAAEAR1	1.67516	2.31701	2.01828	1286
PCMTD2	1.87703	2.59128	2.06467	1286
LOC124904957	1.59839	2.48735	1.89581	1286
SEPTIN14P20	0.38429	4.11108	2.42028	1286
LOC105379484	0.00664	2.06878	1.09407	1286
LOC124905051	0.00664	2.06878	1.09407	1286
LOC102723996	0.00664	2.06878	1.09407	1286
LOC124905052	0.06026	2.09715	1.17764	1286
LOC124900468	0.04944	2.35591	1.26123	1286
LOC107987292	0.44379	2.06659	1.25142	1286
CH507-9B2.8	0.44379	2.06659	1.25142	1286
LOC101928576	0.19021	2.07544	1.35083	1286
LOC102724023	0.16264	2.25074	1.3799	1286
LOC102724159	0.4186	2.49087	1.61355	1286
LOC102724200	0.61993	2.75558	1.78539	1286
LINC01670	0.2737	3.17761	1.24402	1286
LOC105379488	0.2737	3.17761	1.24402	1286
LINC03104	0.2737	3.17761	1.24402	1286
LOC124904990	0.2737	3.17761	1.24402	1286
LOC102724334	0.2737	3.17761	1.24402	1286
LOC102724354	0.46334	1.85601	1.0348	1286
LOC102724370	0.46334	1.85601	1.0348	1286
CH507-42P11.6	0.46334	1.85601	1.0348	1286
LOC102724428	0.53142	2.06401	1.31587	1286
LOC107987288	0.28774	2.09877	1.29077	1286
LOC124905049	0.28774	2.09877	1.29077	1286
LOC102724701	0.45268	2.13701	1.30014	1286
CH507-145C22.1	1.28666	6.71706	4.43228	1286
LOC102724560	0.0187	2.10745	0.695	1286
LOC102724594	0.0	2.33215	0.77887	1286
LOC102724652	0.10451	1.64758	0.70456	1286
LOC106780825	0.00313	1.87901	0.60647	1286
LOC110091777	0.02496	1.46232	0.67705	1286
MIR8069-1	0.01239	1.73102	0.48651	1286
LOC105379499	0.11336	1.83589	1.06721	1286
LOC102724843	0.11336	1.83589	1.06721	1286
LOC124904989	0.11336	1.83589	1.06721	1286
LOC105379502	1.18648	2.23601	1.77663	1286
LINC03105	1.18648	2.23601	1.77663	1286
LOC124904991	1.18648	2.23601	1.77663	1286
LOC102723553	1.18648	2.23601	1.77663	1286
LOC102723451	1.18648	2.23601	1.77663	1286
LOC105379504	1.18648	2.23601	1.77663	1286
LOC107983987	1.18648	2.23601	1.77663	1286
LOC102723475	1.67617	3.33558	2.52825	1286
LOC124900474	1.71671	4.66208	3.27988	1286
LOC105379505	1.71671	4.66208	3.27988	1286
LOC124904992	4.09634	23.27507	9.95399	1286
LOC124904993	4.09634	23.27507	9.95399	1286
MIR6724-1	4.09634	23.27507	9.95399	1286
RNA45SN2	4.09634	23.27507	9.95399	1286
MIR3648-1	4.09634	23.27507	9.95399	1286
RNA18SN2	4.09634	23.27507	9.95399	1286
RNA5-8SN2	4.09634	23.27507	9.95399	1286
RNA28SN2	4.09634	23.27507	9.95399	1286
CDC27P9	4.42483	25.63765	12.95876	1286
MIR6724-2	4.42483	25.63765	12.95876	1286
LINC01666	1.09708	5.75579	2.97129	1286
LOC124904994	1.56982	6.92626	3.66717	1286
LOC124904996	0.67257	4.7101	2.11768	1286
MIR3648-2	0.49678	3.82491	1.67429	1286
MIR10396A	0.49678	3.82491	1.67429	1286
LOC101927615	0.35608	3.00131	1.33684	1286
TEKT4P2	0.18254	3.25778	0.72663	1286
LOC101930100	0.6802	5.8744	2.25923	1286
LOC101927345	0.74725	5.57024	2.1752	1286
NCOR1P4	0.65242	3.82586	2.2469	1286
LOC105379514	1.0073	3.05554	1.93985	1286
LOC124904997	3.0353	6.42315	4.77885	1286
LINC01667	2.20855	5.29159	3.67229	1286
LOC105372734	3.08284	6.15415	4.76904	1286
LOC105372733	1.2361	5.11817	3.57654	1286
BAGE2	4.94645	8.23661	6.68575	1286
TPTE	1.85444	5.48288	4.02912	1286
ANKRD30BP2	0.13826	2.9713	1.56092	1286
MIR3156-3	0.79022	2.58688	1.81757	1286
LINC01674	0.97934	2.79338	1.94727	1286
POTED	0.00613	2.00146	0.63605	1286
MIR3118-1	0.00213	1.94358	0.69714	1286
LOC107985482	0.03164	2.07276	0.48905	1286
LOC112268283	0.03164	2.07276	0.48905	1286
MIR8069	0.03164	2.07276	0.48905	1286
CYP4F29P	1.6213	2.31102	1.99167	1286
LOC110091776	1.51727	2.09501	1.81236	1286
ANKRD20A11P	1.73564	2.07844	1.9101	1286
LOC105377134	1.66564	2.11443	1.94068	1286
LIPI	1.83228	2.09129	1.97773	1286
RBM11	1.78847	2.24146	1.98039	1286
ABCC13	1.84557	2.1723	2.00515	1286
HSPA13	1.83396	2.27315	2.05038	1286
LOC105369304	1.78931	2.24029	2.02162	1286
LOC124905053	1.89503	2.19272	2.03327	1286
SAMSN1	1.91513	2.17458	2.02033	1286
SAMSN1-AS1	1.79867	2.24246	2.008	1286
LOC105372738	1.61496	2.3333	1.96734	1286
LOC124905054	1.51568	2.53409	2.02388	1286
ASMER1	1.90418	2.16473	2.03444	1286
NRIP1	1.89683	2.14944	2.03564	1286
LINC02920	1.43317	2.42789	1.89645	1286
LOC107985483	1.85026	2.15016	1.9945	1286
LOC124905047	1.76168	2.24487	2.02387	1286
LOC105369292	1.86126	2.21372	2.04482	1286
LOC101927745	1.84944	2.10502	1.98757	1286
LOC124905055	1.63125	2.25772	1.95354	1286
LOC105369302	1.85413	2.05829	1.95787	1286
LOC124905056	1.6332	2.26258	1.99344	1286
LOC124905073	1.36772	2.49161	1.92122	1286
USP25	1.88257	2.07243	1.98516	1286
MIR99AHG	1.81551	1.985	1.9111	1286
SNORD74B	1.25587	2.49145	1.94444	1286
MIR99A	1.51647	2.53972	2.03743	1286
MIRLET7C	1.22173	2.52958	1.97094	1286
MIR125B2	1.37844	2.478	1.97433	1286
LOC124904998	0.97288	2.13743	1.86505	1286
LOC105372740	1.48626	2.06058	1.73929	1286
LINC01549	1.69565	2.17129	1.93306	1286
CXADR	1.86726	2.04615	1.95548	1286
BTG3	1.81357	2.16986	2.01806	1286
LOC124904999	1.62644	2.12243	1.93605	1286
LOC124900465	1.85513	2.07458	1.97305	1286
C21orf91-OT1	1.69937	2.17331	1.91949	1286
C21orf91	1.84154	2.17201	2.01534	1286
CHODL-AS1	1.81313	2.07316	1.95344	1286
CHODL	1.824	2.00186	1.92686	1286
LOC124905000	1.6714	2.37658	2.02605	1286
TMPRSS15	1.80867	1.99572	1.91058	1286
MIR548XHG	1.737	2.02615	1.85835	1286
MIR548X	1.38856	3.32501	1.97592	1286
LOC107985490	1.65539	2.17501	1.89167	1286
LOC124905048	1.60397	2.10016	1.87189	1286
LINC01683	1.64083	2.081	1.86124	1286
LOC105372745	1.33894	1.98258	1.85881	1286
LINC02573	1.52644	2.20215	1.87849	1286
LINC00320	1.64964	1.94472	1.78141	1286
LOC124905057	1.41793	2.34187	1.8973	1286
NCAM2	1.70275	1.94172	1.84731	1286
LINC00317	1.6849	2.03788	1.85277	1286
LINC01425	1.67314	1.986	1.84985	1286
LINC01687	1.7256	2.01329	1.89856	1286
LINC00308	1.7006	2.04944	1.89008	1286
LOC107985508	1.67244	1.95	1.84267	1286
LOC107985494	0.93067	2.09516	1.78789	1286
MIR6130	0.87903	2.40458	1.90751	1286
D21S2088E	1.76028	2.55733	1.92848	1286
LOC105372747	1.60591	2.2745	1.83952	1286
LOC107985512	1.49891	2.4809	1.801	1286
LOC105372749	1.5341	2.23229	1.98303	1286
LOC105372750	1.69992	2.05843	1.90162	1286
LINC01689	1.77864	2.11929	1.95693	1286
LINC01684	1.84254	2.07915	1.97221	1286
LINC01692	1.96841	2.166	2.06638	1286
LOC107985516	1.25288	2.29229	2.03752	1286
LINC00158	1.9229	2.27144	2.1099	1286
LOC105372753	1.9088	2.28244	2.11413	1286
MIR155HG	1.85816	2.35517	2.09101	1286
MIR155	1.51839	2.79592	2.12209	1286
LINC00515	1.60935	2.45804	2.04338	1286
MRPL39	1.80596	2.23658	2.01505	1286
JAM2	1.94644	2.23472	2.11294	1286
LOC124905001	1.87863	2.32859	2.11609	1286
LOC124905002	1.90427	2.285	2.11523	1286
ATP5PF	1.88621	2.29944	2.10942	1286
GABPA	1.95126	2.23558	2.1059	1286
LOC105372757	0.59504	2.29415	2.04647	1286
LOC105372756	1.76885	2.40843	2.10208	1286
APP	1.95626	2.12301	2.03496	1286
LOC124900466	1.89439	2.19901	2.06671	1286
APP-DT	1.83981	2.17173	2.03858	1286
CYYR1-AS1	1.86677	2.09543	1.99746	1286
LOC105372758	1.78516	2.29858	2.03748	1286
LOC107985474	1.76827	2.21101	1.99675	1286
CYYR1	1.85796	2.10472	2.00248	1286
ADAMTS1	1.73239	2.22601	1.98637	1286
LOC105372760	1.78831	2.10615	1.9557	1286
ADAMTS5	1.79813	2.091	1.9561	1286
MIR4759	1.25213	2.31887	1.76889	1286
LOC124905050	1.64583	2.15172	1.90556	1286
LOC102724355	1.74906	1.98986	1.87885	1286
LOC105372759	1.7045	2.06043	1.92352	1286
LOC124905003	1.48334	2.1489	1.82887	1286
LOC105372762	1.74651	2.00243	1.87725	1286
LINC01673	1.79151	2.08572	1.94812	1286
LINC00113	1.72198	2.12059	1.93954	1286
LINC00314	1.60164	2.16044	1.84321	1286
LINC01697	1.77228	2.0413	1.91172	1286
LINC01695	1.78057	2.06072	1.93118	1286
LINC00161	1.64739	2.43201	2.04135	1286
N6AMT1	1.92951	2.12943	2.01604	1286
LOC124905005	1.75493	2.48702	2.07078	1286
LINC00189	2.0	2.27101	2.13204	1286
LOC124905007	1.85216	2.45317	2.14166	1286
LOC105369299	1.77408	2.51247	2.12985	1286
BACH1	1.98616	2.26315	2.1224	1286
BACH1-IT2	1.62051	2.47372	2.08286	1286
LOC124905071	1.63367	2.73531	2.17391	1286
LOC107985486	1.96603	2.25144	2.10658	1286
LOC105372770	1.67927	2.32472	1.9826	1286
BACH1-IT3	1.58219	2.2573	1.99047	1286
GRIK1	1.95137	2.13773	2.05161	1286
LOC124905006	1.801	2.29572	2.06281	1286
LOC105372768	1.91773	2.29158	2.11672	1286
GRIK1-AS2	1.91928	2.22358	2.06817	1286
GRIK1-AS1	1.92513	2.26115	2.09	1286
CLDN17	1.61614	2.42759	2.03679	1286
LINC00307	1.44063	2.13791	1.79076	1286
CLDN8	1.69664	2.37574	2.02711	1286
KRTAP24-1	1.56542	2.40617	1.99255	1286
KRTAP25-1	1.55967	2.39433	1.9667	1286
KRTAP26-1	1.45111	2.30043	1.87929	1286
KRTAP27-1	1.49597	2.33343	1.96857	1286
KRTAP23-1	1.4249	2.50986	1.93472	1286
KRTAP13-2	1.58304	2.38258	1.99817	1286
MIR4327	1.45788	2.52436	1.97285	1286
LOC105372772	1.75091	2.15804	1.94911	1286
KRTAP13-1	1.64047	2.38172	2.03422	1286
KRTAP13-3	1.35528	2.4743	1.92328	1286
KRTAP13-4	1.4959	2.40074	1.94582	1286
KRTAP15-1	1.23697	2.60186	1.99946	1286
KRTAP19-1	1.53917	2.44602	2.01444	1286
KRTAP19-2	1.51091	2.53061	2.02032	1286
KRTAP19-3	1.58539	2.46286	2.01322	1286
KRTAP19-4	1.45194	2.53647	1.97472	1286
KRTAP19-5	1.58377	2.41345	1.9743	1286
KRTAP19-6	1.37753	2.45203	1.85948	1286
KRTAP19-7	1.4392	2.5119	1.94358	1286
KRTAP22-2	1.52111	2.30531	1.93474	1286
KRTAP6-3	1.39385	2.46547	1.94642	1286
KRTAP6-2	1.3206	2.50001	1.96099	1286
KRTAP22-1	1.43077	2.36016	1.92369	1286
KRTAP6-1	1.29784	2.63291	2.01374	1286
KRTAP20-1	1.3638	2.45686	1.93207	1286
KRTAP20-4	1.30596	2.47587	1.86631	1286
KRTAP20-2	1.70177	2.45901	2.05872	1286
KRTAP20-3	1.55642	2.40344	2.00426	1286
LOC105372773	1.66134	2.09987	1.87231	1286
KRTAP21-3	1.37201	2.36029	1.87938	1286
KRTAP21-2	1.45354	2.31487	1.91747	1286
KRTAP21-1	1.48442	2.42788	1.9483	1286
KRTAP8-1	1.32434	2.26315	1.801	1286
KRTAP7-1	1.55931	2.40932	1.93527	1286
KRTAP11-1	1.56044	2.30301	1.93212	1286
LOC105372776	1.81775	2.14258	1.99584	1286
LOC105372775	1.69739	2.24887	1.99003	1286
LOC105372774	1.73131	2.22718	1.98651	1286
KRTAP19-8	1.39426	2.447	1.92592	1286
TIAM1	1.8334	2.04043	1.96235	1286
LOC105372777	1.63826	2.04959	1.84714	1286
TIAM1-AS1	1.47539	2.2543	1.84993	1286
LOC107985488	1.63739	2.09572	1.85844	1286
SOD1-DT	1.81528	2.3113	2.05245	1286
SOD1	1.82128	2.26658	2.05486	1286
LOC124900469	1.50118	2.58402	2.02221	1286
SCAF4	1.87141	2.10443	2.0029	1286
LOC124905008	1.79964	2.1683	1.97577	1286
HUNK	1.87613	2.06172	1.97122	1286
LINC00159	1.6778	2.22873	1.95267	1286
MIS18A	1.90964	2.11372	2.01198	1286
MIS18A-AS1	1.63326	2.31802	1.96445	1286
MRAP	1.88367	2.19543	2.04139	1286
LOC124905009	1.79231	2.32887	2.07441	1286
MRAP-AS1	1.68254	2.38031	1.99928	1286
URB1	1.95813	2.14958	2.05629	1286
SNORA80A	1.5646	2.43859	2.00731	1286
URB1-AS1	1.65501	2.65201	2.19772	1286
EVA1C	1.909	2.14959	2.02004	1286
CFAP298-TCP10L	1.95613	2.20943	2.09172	1286
TCP10L	1.7997	2.29772	2.11572	1286
CFAP298	1.93041	2.3293	2.12335	1286
SYNJ1	2.00939	2.23415	2.12295	1286
LOC124905011	1.74113	2.35129	2.0476	1286
PAXBP1-AS1	1.9257	2.26872	2.10489	1286
PAXBP1	1.95006	2.22872	2.0975	1286
LOC124905010	1.8559	2.34587	2.09298	1286
C21orf62	1.89606	2.24043	2.06054	1286
LOC124900470	1.10993	2.56345	2.09239	1286
LOC124905012	1.08211	2.31429	2.08713	1286
LOC105377136	1.8791	2.21403	2.06191	1286
LINC01690	1.6751	2.47275	2.15911	1286
OLIG2	1.77514	2.40686	2.12022	1286
LINC00945	1.83277	2.36744	2.10537	1286
OLIG1	1.81416	2.47659	2.13108	1286
LOC101928107	1.91531	2.33629	2.12909	1286
LINC01548	1.83731	2.40901	2.11991	1286
LOC105372787	1.87251	2.24615	2.04448	1286
IFNAR2	1.886	2.25344	2.07208	1286
IFNAR2-IL10RB	1.86042	2.24658	2.08808	1286
IL10RB-DT	1.52159	2.664	2.14221	1286
IL10RB	1.88653	2.25987	2.10967	1286
IFNAR1	1.9209	2.31644	2.13643	1286
IFNGR2	1.90573	2.3393	2.10462	1286
GART	1.87101	2.56261	2.14861	1286
SON	1.91015	2.54516	2.15765	1286
MIR6501	1.75406	2.76272	2.21826	1286
DONSON	1.90488	2.50704	2.143	1286
CRYZL1	1.94694	2.53803	2.17418	1286
ITSN1	2.02039	2.23072	2.11958	1286
ATP5PO	1.89247	2.32543	2.12129	1286
LINC00649	1.91	2.23986	2.06944	1286
LOC124905013	1.7247	2.52017	2.11204	1286
LOC101928126	1.52783	2.36644	1.94719	1286
LOC105372790	1.92903	2.19344	2.0578	1286
LOC105372789	1.7582	2.51715	2.15867	1286
SLC5A3	1.84213	2.16586	2.02088	1286
MRPS6	1.93816	2.17358	2.05831	1286
LINC00310	1.85955	2.3443	2.10808	1286
LOC105372791	1.86526	2.19772	2.04878	1286
KCNE2	1.80003	2.24443	2.03886	1286
SMIM11	0.97913	1.87617	1.41129	1286
C21orf140	0.2565	1.64972	0.81162	1286
LOC105372793	0.2565	1.64972	0.81162	1286
SMIM34	0.2565	1.64972	0.81162	1286
KCNE1	1.83954	2.16944	2.01285	1286
LOC124900475	0.2565	1.64972	0.81162	1286
RCAN1	1.90164	2.13643	2.03622	1286
CLIC6	1.91064	2.17416	2.04855	1286
LINC00160	1.73487	2.25903	2.07423	1286
LOC107985515	1.56999	2.20543	2.05802	1286
LINC01426	1.9379	2.18058	2.05944	1286
RUNX1	1.97364	2.11487	2.04027	1286
RUNX1-AS1	1.93416	2.16002	2.04544	1286
RUNX1-IT1	1.70241	2.37904	2.03217	1286
LOC124905015	1.85128	2.21986	2.0264	1286
LOC100506403	1.90183	2.067	1.98734	1286
MIR802	1.47648	2.499	2.00231	1286
PPP1R2P2	1.65264	2.45489	2.08184	1286
LOC101928269	1.78203	2.07445	1.92817	1286
LINC01436	1.53427	2.11802	1.81791	1286
SETD4	1.92928	2.24729	2.07284	1286
SETD4-AS1	1.73208	2.32631	2.03799	1286
CBR1-AS1	1.86106	2.35315	1.998	1286
CBR1	1.65875	2.28286	1.97993	1286
LOC105369306	1.76641	3.17956	2.04338	1286
CBR3-AS1	1.83813	3.03976	1.99144	1286
CBR3	1.71675	2.96072	1.95876	1286
DOP1B	1.87626	2.7216	2.03139	1286
LOC124905016	1.69528	3.09413	2.08673	1286
LOC124905072	1.45908	2.56178	1.98605	1286
MORC3	1.83797	2.20572	2.056	1286
CHAF1B	1.87327	2.23244	2.06263	1286
CLDN14-AS1	1.8596	2.11543	2.00892	1286
CLDN14	1.8769	2.13029	2.00522	1286
LOC105369308	1.92351	2.14186	2.03473	1286
SIM2	1.93498	2.18644	2.06822	1286
LOC107985492	1.78374	2.27015	2.05651	1286
HLCS	1.96613	2.11772	2.04687	1286
LOC105369305	1.86178	2.17872	2.05422	1286
HLCS-AS1	1.29847	2.21001	1.90755	1286
RIPPLY3	1.83501	2.25387	2.06704	1286
LOC124905017	1.68644	2.31659	2.03466	1286
PIGP	1.76217	2.29072	2.05128	1286
TTC3	1.89018	2.1413	2.02686	1286
TTC3-AS1	1.74157	2.36148	2.03087	1286
DSCR9	1.82903	2.22601	2.02967	1286
VPS26C	1.95528	2.23244	2.08636	1286
LOC124905018	1.74737	2.43343	2.10085	1286
LOC124905019	1.74808	2.34443	2.0077	1286
DYRK1A	1.92426	2.1673	2.03985	1286
LOC105372797	1.80781	2.25744	2.05581	1286
KCNJ6-AS1	1.92203	2.0663	1.99479	1286
LOC105372798	1.82947	2.22929	2.03954	1286
KCNJ6	1.90616	2.04629	1.98117	1286
LOC101928368	1.76165	2.14386	1.9686	1286
DSCR4	1.89226	2.10572	1.99741	1286
DSCR8	1.82855	2.13487	1.99487	1286
LOC124905020	1.81164	2.17486	1.99812	1286
LOC124905070	1.39127	2.5919	1.97961	1286
DSCR10	1.48142	2.05487	1.80187	1286
KCNJ15	1.8497	2.11058	1.96704	1286
LOC105372801	1.71934	2.28173	1.99252	1286
LINC01423	1.85273	2.17858	2.02526	1286
LOC107985513	1.70203	2.22201	1.9601	1286
ERG	1.88698	2.07386	1.99029	1286
LOC105372802	1.85516	2.1063	1.9832	1286
LINC00114	1.80035	2.90546	2.00179	1286
LOC107985480	1.66641	2.28344	1.9657	1286
ETS2	1.85226	2.14472	2.00884	1286
LOC101928398	1.47988	2.4343	1.97976	1286
ETS2-AS1	1.83613	2.0643	1.95242	1286
LINC01700	1.71491	2.34216	2.06318	1286
LINC02940	1.84064	2.07558	1.95577	1286
LINC02943	1.87328	2.09915	1.98372	1286
PSMG1	1.73918	2.21289	1.9685	1286
BRWD1	1.85151	2.14272	1.98719	1286
BRWD1-AS2	1.38141	2.23487	1.77669	1286
BRWD1-AS1	1.75654	2.2979	1.98764	1286
HMGN1	1.5367	2.26229	1.91838	1286
LOC124905074	1.38967	2.59764	1.98871	1286
LOC105372804	1.77531	2.26032	1.99792	1286
GET1	1.64368	2.16329	2.01599	1286
GET1-SH3BGR	1.85927	2.11287	1.99851	1286
LCA5L	1.59962	2.15329	2.0073	1286
SH3BGR	1.85939	2.12172	1.99235	1286
MIR6508	1.42116	2.47602	1.85697	1286
B3GALT5-AS1	1.81647	2.22231	2.01155	1286
B3GALT5	1.87118	2.09843	1.99517	1286
LOC107985499	1.64324	2.18344	1.96986	1286
IGSF5	1.72341	2.03472	1.88912	1286
LOC107985500	1.64924	2.15286	1.86739	1286
LINC00323	1.69883	2.16373	1.93861	1286
MIR3197	1.33515	2.37587	1.88235	1286
BACE2	1.94916	2.14372	2.04773	1286
PLAC4	1.81903	2.25372	2.02656	1286
FAM3B	1.92606	2.18358	2.06771	1286
MX2	1.92026	2.14015	2.02929	1286
MX1	1.86893	2.14501	2.01319	1286
TMPRSS2	1.85213	2.07858	1.9558	1286
LOC124905021	1.6367	2.56534	2.09073	1286
LOC124900472	1.45106	2.54043	1.96415	1286
LOC105372809	1.87126	2.12229	1.99883	1286
PCSEAT	1.62455	2.35189	2.003	1286
